3216172294	3216172294
4314613235	4314613235
1157812790	1157812790
478481033	478481033
3485377947	3485377947
6310322729	6310322729
3694894343	3694894343
3636630200	3636630200
1093859880	1093859880
506192643	506192643
3546696902	3546696902
6398479977	6398479977
1627148428	1627148428
5919970145	5919970145
3526625649	3526625649
3500085551	3500085551
1472781509	1472781509
2065111612	2065111612
1563503296	1563503296
1136373134	1136373134
3577890813	3577890813
3420529250	3420529250
1612774882	1612774882
3481712539	3481712539
6098617529	6098617529
1138570778	1138570778
1565201748	1565201748
433273350	433273350
3334592777	3334592777
1142586801	1142586801
35025691	35025691
1349201264	1349201264
1809778956	1809778956
3307734696	3307734696
3431556989	3431556989
4714942313	4714942313
192688809	192688809
3397918341	3397918341
1767320757	1767320757
3623496820	3623496820
3313225241	3313225241
1107045263	1107045263
942771642	942771642
1828928886	1828928886
1223117295	1223117295
3681185548	3681185548
1201339364	1201339364
1610835989	1610835989
517577945	517577945
3592915144	3592915144
2524311158	2524311158
1797879937	1797879937
2577895491	2577895491
3088369758	3088369758
6058720707	6058720707
855309934	855309934
176133882	176133882
600713029	600713029
586525097	586525097
3250363777	3250363777
6327080707	6327080707
1640929778	1640929778
237537637	237537637
773635188	773635188
5770253191	5770253191
5766454643	5766454643
4412160673	4412160673
12310968	12310968
1323049035	1323049035
1155031040	1155031040
1450987474	1450987474
1808256181	1808256181
6155312501	6155312501
5781919605	5781919605
1447814823	1447814823
3554284048	3554284048
3580277234	3580277234
155424788	155424788
950248731	950248731
3513901037	3513901037
3315025094	3315025094
5691869435	5691869435
5668933863	5668933863
1127708029	1127708029
139145510	139145510
1819007743	1819007743
6125753095	6125753095
1407003548	1407003548
7126093266	7126093266
7038346420	7038346420
6957940167	6957940167
1861322607	1861322607
7113051731	7113051731
6877588177	6877588177
6969406429	6969406429
7053123956	7053123956
6957977654	6957977654
7026941591	7026941591
7018285356	7018285356
7105472651	7105472651
7061995511	7061995511
6897481945	6897481945
7135500390	7135500390
6928404176	6928404176
7052249564	7052249564
6996512156	6996512156
6866349473	6866349473
7092279758	7092279758
6888919856	6888919856
7110999124	7110999124
6986384587	6986384587
6919740569	6919740569
6871783019	6871783019
7040841299	7040841299
6923024176	6923024176
6930175023	6930175023
7089484830	7089484830
6945901124	6945901124
6907431316	6907431316
1858351268	1858351268
7062843478	7062843478
6970580617	6970580617
6929837474	6929837474
6945707134	6945707134
6945621417	6945621417
6917039943	6917039943
7107306038	7107306038
6868448681	6868448681
6974298254	6974298254
6918554722	6918554722
7052417539	7052417539
7119971563	7119971563
7088541822	7088541822
6936556591	6936556591
7100298041	7100298041
7071078052	7071078052
6916106009	6916106009
6975924493	6975924493
6962652445	6962652445
7126054740_1_359	7126054740_1_359
6876177882	6876177882
7091364108	7091364108
7049635063	7049635063
6967194153	6967194153
7032334411	7032334411
7105537740	7105537740
7126321324	7126321324
6930455121	6930455121
6983132504	6983132504
6976608171	6976608171
6939713294	6939713294
7027565579	7027565579
6967185793	6967185793
6917473494	6917473494
7044556403	7044556403
7130769681	7130769681
6945031074	6945031074
6957616330	6957616330
6973511608	6973511608
7014205416	7014205416
6986245760	6986245760
6970172130	6970172130
7048805615	7048805615
6921326846	6921326846
7094867165	7094867165
7033527056	7033527056
7067553037	7067553037
6958233944	6958233944
6992433802	6992433802
6879345592	6879345592
7123699356	7123699356
6889418925	6889418925
6972379538	6972379538
6965720083	6965720083
6936504486	6936504486
6951264164	6951264164
6999759933	6999759933
7120304649	7120304649
6961250010	6961250010
7042093928	7042093928
7054876259	7054876259
7037842601	7037842601
6870503047	6870503047
7018042633	7018042633
6991324170	6991324170
7024484311	7024484311
7028195684	7028195684
6962729569	6962729569
6443314173	6443314173
3581464727	3581464727
1226385880	1226385880
2652615666	2652615666
2623486116	2623486116
3612921892	3612921892
1774420074	1774420074
6291825861	6291825861
1583422625	1583422625
2652299530	2652299530
3656147397	3656147397
496266744	496266744
3250351801	3250351801
3555106716	3555106716
